Date;Latitude;Longitude;tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipprob;precipcover;preciptype;snow;snowdepth;windgust;windspeed;winddir;sealevelpressure;cloudcover;visibility;solarradiation;solarenergy;uvindex;severerisk;sunrise;sunset;moonphase;conditions;description;icon;stations
2023-06-03;-30.066666666666666;10.95;79.6;78.3;79.1;79.6;78.3;79.1;70.8;76;28;45.2;16.67;rain;0;;5.4;5.1;100;1013.5;2.4;14.8;288.5;25.2;10;10;2025-01-22T06:34:05;2025-01-22T18:37:45;0.78;Rain;Clear conditions throughout the day with a chance of rain.;rain;
2023-06-03;-16.6;-76.8;80;78.3;79.3;80;78.3;79.3;70.2;73.9;55;61.3;12.5;rain;0;;4.5;4.3;98.6;1013;3.3;14.9;289.1;25.2;10;10;2025-01-23T06:34:19;2025-01-23T18:38:01;0.81;Rain;Clear conditions throughout the day with rain clearing later.;rain;
2023-06-03;-7.366666666666667;-79.85;80;78.3;79.2;80;78.3;79.2;70.2;73.9;24;54.8;8.33;rain;0;;5.8;5.4;90.8;1012.6;3.1;15;289.5;25.2;10;10;2025-01-24T06:34:33;2025-01-24T18:38:17;0.84;Rain;Clear conditions throughout the day with early morning rain.;rain;
2023-06-03;-2.3833333333333333;-80.23333333333333;80.3;78.9;79.6;83.9;78.9;80.5;71.1;75.4;8;61.3;8.33;rain;0;;8.3;7.6;99.2;1012.4;1.6;15;291.4;25.2;10;10;2025-01-25T06:34:45;2025-01-25T18:38:32;0.87;Rain;Clear conditions throughout the day with early morning rain.;rain;
2023-06-03;1.5166666666666666;-79.83333333333333;80.1;78.9;79.5;83.9;78.9;80.2;71.7;77;51;61.3;16.67;rain;0;;10.5;8.9;99.4;1013.1;7.4;15;290.6;25.2;10;30;2025-01-26T06:34:57;2025-01-26T18:38:46;0.9;Rain;Clear conditions throughout the day with storms possible.;rain;
2023-06-03;8.35;-78.63333333333334;80.3;79.4;79.8;84.5;79.4;81;72.3;77.9;143;48.4;29.17;rain;0;;14.3;12.8;90.1;1013;23;14.8;286.4;24.9;10;30;2025-01-27T06:35:08;2025-01-27T18:38:59;0.94;Rain, Partially cloudy;Clearing in the afternoon with storms possible.;rain;
2023-06-03;11.833333333333334;-79.66666666666667;80.3;77.8;79.4;84.2;77.8;80.2;72;78.2;123;58.1;16.67;rain;0;;11.8;10.4;87.4;1012.3;62.9;14.6;274;24;9;10;2025-01-28T06:35:19;2025-01-28T18:39:12;0.97;Rain, Partially cloudy;Partly cloudy throughout the day with early morning rain.;rain;
2023-05-31;17.633333333333333;-81.71666666666667;76.9;75.1;76;76.9;75.1;76;66.7;72.9;12;100;12.5;rain;0;;21;19.7;123.7;1011.8;74.1;15;248.1;21.4;8;10;2025-01-14T05:21:04;2025-01-14T17:58:29;0.52;Rain, Partially cloudy;Partly cloudy throughout the day with rain clearing later.;rain;remote
2023-05-31;21.8;-85.9;77.8;74.9;76.2;77.8;74.9;76.2;68.4;76.9;52;12.9;54.17;rain;0;;20.1;19;114.9;1011.5;84.4;15;169;14.6;6;10;2025-01-15T05:21:34;2025-01-15T17:58:41;0.55;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2023-05-31;25.766666666666666;-89.68333333333334;78;75.8;76.7;78;75.8;76.7;67.3;72.8;0.02;0;20.83;rain;0;;15.2;14.5;128.9;1012.3;79.1;15;215.1;18.8;8;10;2025-01-16T05:22:03;2025-01-16T17:58:52;0.58;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2023-05-31;-28.333333333333332;15.8;76.2;75.1;75.7;76.2;75.1;75.7;65.2;70;8;0;8.33;rain;0;;11.4;12.8;146.6;1013.8;55.2;15;301.4;26.1;10;10;2025-01-17T05:22:33;2025-01-17T17:59:02;0.62;Partially cloudy;Becoming cloudy in the afternoon.;partly-cloudy-day;
2023-05-31;-21.066666666666666;12.633333333333333;75.6;74.7;75.3;75.6;74.7;75.3;65.9;72.8;4;3.2;4.17;rain;0;;13;13;134.2;1014.5;57.8;15;246.6;21.3;10;10;2025-01-18T05:23:02;2025-01-18T17:59:12;0.65;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2023-05-31;-15.183333333333334;9.766666666666667;75.8;75.3;75.6;75.8;75.3;75.6;65.6;71.1;4;0;4.17;rain;0;;14.5;14.3;142.5;1014.5;47.9;15;358.4;31.2;10;10;2025-01-19T05:23:30;2025-01-19T17:59:20;0.68;Partially cloudy;Clearing in the afternoon.;partly-cloudy-day;
2023-05-31;-11.783333333333333;4.033333333333333;77.3;74.9;76.1;77.3;74.9;76.1;65.9;70.8;16;0;16.67;rain;0;;15.4;15;131.6;1014.1;100;15;170;14.9;6;10;2025-01-20T05:23:58;2025-01-20T17:59:27;0.71;Overcast;Cloudy skies throughout the day.;cloudy;
2023-05-31;-6.35;-0.6833333333333333;77.1;75.6;76.5;77.1;75.6;76.5;67.8;74.6;64;12.9;25;rain;0;;13.6;13;108.6;1014.2;72.7;14.9;205.5;17.9;7;10;2025-01-21T05:24:25;2025-01-21T17:59:34;0.75;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2023-05-31;-1.1333333333333333;-5.266666666666667;76.9;75.6;76.4;76.9;75.6;76.4;67.4;73.8;0;3.2;0;;0;;15.9;15.4;127;1015.2;22.1;15;330.3;28.5;10;10;2025-01-22T05:24:52;2025-01-22T17:59:39;0.78;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2023-05-31;1.8833333333333333;-11.95;76.6;75.3;76.1;76.6;75.3;76.1;67.5;74.8;0.02;0;16.67;rain;0;;15.2;14.5;142.7;1014.2;82.6;15;236.6;20.6;8;10;2025-01-23T05:25:19;2025-01-23T17:59:43;0.81;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2023-05-31;6.633333333333333;-16.6;76.7;75.1;75.9;76.7;75.1;75.9;65.7;70.8;12;0;8.33;rain;0;;14;13.6;145.6;1013.3;79.6;15;172.1;15.2;6;10;2025-01-24T05:25:45;2025-01-24T17:59:46;0.84;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2023-05-31;10.95;-21.583333333333332;77.3;75.6;76.7;77.3;75.6;76.7;66.7;71.5;12;3.2;12.5;rain;0;;13;12.3;146;1014.1;68.4;15;220.6;19.7;8;10;2025-01-25T05:26:10;2025-01-25T17:59:49;0.87;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2023-05-31;15.316666666666666;-26.25;76.9;76.4;76.6;76.9;76.4;76.6;67.5;73.5;8;3.2;8.33;rain;0;;13.9;13.4;133.8;1014.4;75.5;15;276.8;24;8;10;2025-01-26T05:26:35;2025-01-26T17:59:50;0.9;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2023-05-31;23.266666666666666;-79.8;77.8;76;77.2;77.8;76;77.2;67.2;71.5;8;6.5;8.33;rain;0;;13;12.3;116.4;1014.8;55.2;15;227.1;19.7;8;10;2025-01-27T05:26:59;2025-01-27T17:59:50;0.94;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2023-05-31;19.5;-32.766666666666666;78;76.4;77.6;78;76.4;77.6;68.1;72.8;0.04;19.4;29.17;rain;0;;14.8;14.5;124.1;1013.2;73.8;15;217.4;18.8;8;10;2025-01-28T05:27:23;2025-01-28T17:59:49;0.97;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2023-12-06;21.183333333333334;-73.25;77.1;76;76.5;77.1;76;76.5;62.9;62.7;0;0;0;;0;;17.4;17;31.6;1011.6;63.8;15;254.4;22;9;10;2025-01-14T05:52:41;2025-01-14T17:27:10;0.52;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;remote
2023-12-06;23.433333333333334;-37.1;76.7;76;76.5;76.7;76;76.5;64.6;66.7;0;0;0;;0;;15.9;15.2;26.5;1011.7;71.1;15;252.7;21.8;9;10;2025-01-15T05:52:53;2025-01-15T17:27:41;0.55;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2023-12-06;19.95;-68.15;75.8;75.5;75.6;75.8;75.5;75.6;64.8;69.2;0;0;0;;0;;17.4;17.2;15.6;1012.8;81.5;15;243.8;21;8;10;2025-01-16T05:53:04;2025-01-16T17:28:11;0.58;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2023-12-06;27.133333333333333;-43.13333333333333;76.2;75.1;75.8;76.2;75.1;75.8;65.1;69.6;0;0;0;;0;;16.3;16.1;13.2;1014;65.1;15;217.4;18.9;9;10;2025-01-17T05:53:14;2025-01-17T17:28:41;0.62;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2023-12-06;19.4;-63.2;77.6;76.2;77.1;77.6;76.2;77.1;65.8;68.2;0;0;0;;0;;20.4;18.8;37.3;1014.7;93.9;15;242.4;20.9;9;10;2025-01-18T05:53:23;2025-01-18T17:29:10;0.65;Overcast;Cloudy skies throughout the day.;cloudy;
2023-12-06;30.616666666666667;-50.666666666666664;77.3;76.7;77;77.3;76.7;77;65.1;66.7;0;0;0;;0;;23.9;21.9;44;1014.4;33.1;15;289.8;25;9;10;2025-01-19T05:53:31;2025-01-19T17:29:39;0.68;Partially cloudy;Clearing in the afternoon.;partly-cloudy-day;
2023-12-06;33.68333333333333;-57.9;76.6;76.1;76.3;76.6;76.1;76.3;64.6;67.2;0;0;0;;0;;17;16.3;26.4;1014.3;5.8;15;261.8;22.5;9;10;2025-01-20T05:53:38;2025-01-20T17:30:07;0.71;Clear;Clear conditions throughout the day.;clear-day;
2023-12-06;13.983333333333333;-54.06666666666667;76.2;75.6;75.9;76.2;75.6;75.9;64.7;68.2;0;0;0;;0;;13.4;13.4;21.4;1014.6;19.8;15;261.6;22.5;9;10;2025-01-21T05:53:45;2025-01-21T17:30:35;0.75;Clear;Clear conditions throughout the day.;clear-day;
2023-12-06;10.816666666666666;-50.43333333333333;75.6;75.1;75.3;75.6;75.1;75.3;65.5;71.5;0;0;0;;0;;17.7;17.4;18.3;1015;4.1;15;262.5;22.8;9;10;2025-01-22T05:53:50;2025-01-22T17:31:02;0.78;Clear;Clear conditions throughout the day.;clear-day;
2023-12-06;7.433333333333334;-45.083333333333336;75.3;74.7;74.9;75.3;74.7;74.9;65.2;71.7;4;0;4.17;rain;0;;15.2;15;23.5;1014.5;65;15;154.5;13.2;6;10;2025-01-23T05:53:54;2025-01-23T17:31:29;0.81;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2023-12-06;4.533333333333333;-42.95;75.1;74;74.6;75.1;74;74.6;65;72;0.02;3.2;16.67;rain;0;;14.8;14.3;27.7;1014.4;93;15;181.6;15.9;7;10;2025-01-24T05:53:57;2025-01-24T17:31:55;0.84;Overcast;Cloudy skies throughout the day.;cloudy;
2023-12-06;1.75;-38.666666666666664;76;74.4;74.9;76;74.4;74.9;65.5;72.5;12;3.2;12.5;rain;0;;14.8;14.3;26.9;1014.4;91.5;15;170.4;14.4;6;10;2025-01-25T05:53:59;2025-01-25T17:32:21;0.87;Overcast;Cloudy skies throughout the day.;cloudy;
2023-12-06;-6.766666666666667;-33.666666666666664;76;75.1;75.4;76;75.1;75.4;66.9;75;0;3.2;0;;0;;16.3;16.3;24;1015;88.9;15;251.9;21.6;9;10;2025-01-26T05:53:59;2025-01-26T17:32:46;0.91;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2023-12-06;29.086666666666666;-120.975;75.8;74.9;75.5;75.8;74.9;75.5;67.8;77.1;4;3.2;4.17;rain;0;;19.7;19.2;32.1;1015;94.5;15;256.1;22.2;9;10;2025-01-27T05:53:59;2025-01-27T17:33:11;0.94;Overcast;Cloudy skies throughout the day.;cloudy;
2023-12-06;25.596666666666668;-123.10166666666667;75.5;75.2;75.4;75.5;75.2;75.4;67.5;76.5;0;0;0;;0;;20.6;19.9;28.6;1014.1;49;15;243.5;21;8;10;2025-01-28T05:53:58;2025-01-28T17:33:35;0.97;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2024-03-14;24.9;-74.93333333333334;75.8;74.7;75.3;75.8;74.7;75.3;67.8;77.5;28;100;20.83;rain;0;;21.7;20.1;102.7;1012.9;41.8;15;317.9;27.7;10;10;2025-01-14T06:03:06;2025-01-14T18:51:08;0.52;Rain, Partially cloudy;Partly cloudy throughout the day with rain clearing later.;rain;remote
2024-03-14;22.1;-127.53;77.1;74.7;75.9;77.1;74.7;75.9;66.1;71.8;24;0;25;rain;0;;18.3;17.9;106.5;1013;81.2;15;250.9;21.5;10;10;2025-01-15T06:03:39;2025-01-15T18:51:17;0.55;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2024-03-14;20.666666666666668;-67.21666666666667;76.6;74.9;75.6;76.6;74.9;75.6;65.7;71.6;32;6.5;33.33;rain;0;;13.2;13.4;112.8;1013.9;95.5;15;187;16.3;7;10;2025-01-16T06:04:12;2025-01-16T18:51:25;0.58;Overcast;Cloudy skies throughout the day.;cloudy;
2024-03-14;18.506666666666668;-130.11833333333334;77.3;76;76.6;77.3;76;76.6;68.7;76.9;16;9.7;16.67;rain;0;;15;13.2;110.4;1014.5;40.6;15;318.1;27.6;10;10;2025-01-17T06:04:44;2025-01-17T18:51:32;0.62;Partially cloudy;Clearing in the afternoon.;partly-cloudy-day;
2024-03-14;13.5;-63.05;76.2;75.3;75.7;76.2;75.3;75.7;68.2;77.6;8;12.9;8.33;rain;0;;14.3;14.1;100.6;1015.3;6.1;15;340.5;29.5;10;10;2025-01-18T06:05:16;2025-01-18T18:51:38;0.65;Clear;Clear conditions throughout the day.;clear-day;
2024-03-14;14.873333333333333;-134.865;76.2;74.7;75.7;76.2;74.7;75.7;67.8;76.7;28;9.7;25;rain;0;;14.5;14.5;104.9;1015.5;41.4;14.9;270.7;23.3;10;10;2025-01-19T06:05:48;2025-01-19T18:51:43;0.68;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2024-03-14;13.533333333333333;-57.68333333333333;76.7;74.9;75.7;76.7;74.9;75.7;67.2;75.1;8;3.2;8.33;rain;0;;16.8;16.1;112.3;1015.5;44.2;15;230.8;20.1;7;10;2025-01-20T06:06:20;2025-01-20T18:51:46;0.71;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2024-03-14;11.181666666666667;-137.71666666666667;76.9;75.1;76;76.9;75.1;76;67.4;74.9;64;9.7;25;rain;0;;15.7;14.8;114;1015.6;43.6;14.6;277.4;23.7;9;10;2025-01-21T06:06:51;2025-01-21T18:51:49;0.75;Partially cloudy;Clearing in the afternoon.;partly-cloudy-day;
2024-03-14;9.133333333333333;-51.68333333333333;75.6;74.7;75.3;75.6;74.7;75.3;68.8;80.4;185;32.3;33.33;rain;0;;20.4;18.6;105.4;1015.6;62.9;12.6;255.1;21.9;8;10;2025-01-22T06:07:21;2025-01-22T18:51:50;0.78;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2024-03-14;7.425;-140.61;76;75.3;75.6;76;75.3;75.6;67.5;76;8;19.4;8.33;rain;0;;17.6;17.1;110.5;1015.4;7.3;14.9;326;28.1;10;10;2025-01-23T06:07:52;2025-01-23T18:51:51;0.81;Clear;Clear conditions throughout the day.;clear-day;
2024-03-14;5.5;-45.55;76.4;74.9;75.5;76.4;74.9;75.5;65.3;70.7;4;6.5;4.17;rain;0;;13.6;13.4;102.6;1014.5;14.8;15;332.1;28.8;10;10;2025-01-24T06:08:21;2025-01-24T18:51:50;0.84;Clear;Clear conditions throughout the day.;clear-day;
2024-03-14;3.7283333333333335;-143.61666666666667;76.7;74.6;75.6;76.7;74.6;75.6;65.9;71.9;0;3.2;0;;0;;13.4;12.8;94.7;1015.2;13.2;15;330.4;28.5;10;10;2025-01-25T06:08:51;2025-01-25T18:51:48;0.87;Clear;Clear conditions throughout the day.;clear-day;
2024-03-14;1.9166666666666665;-39.21666666666667;77.3;75.6;76.3;77.3;75.6;76.3;67.2;73.6;8;3.2;8.33;rain;0;;17.2;15;113.3;1015.9;74.2;15;253.5;21.9;9;10;2025-01-26T06:09:19;2025-01-26T18:51:45;0.9;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2024-03-14;0.2983333333333333;-146.40333333333334;77;76.2;76.6;77;76.2;76.6;68.4;76;0.04;6.5;25;rain;0;;19.2;18.3;115.7;1016.3;83.5;15;220.1;19.2;7;10;2025-01-27T06:09:48;2025-01-27T18:51:41;0.94;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2024-03-14;-0.35;-34.416666666666664;76.4;75.6;76;76.4;75.6;76;68.1;76.5;24;22.6;20.83;rain;0;;18.3;18.6;114.2;1015.2;38.7;15;229.8;19.8;7;10;2025-01-28T06:10:15;2025-01-28T18:51:36;0.97;Partially cloudy;Partly cloudy throughout the day.;partly-cloudy-day;
2023-11-16;-3.94;-149.395;80;78.7;79.4;80;78.7;79.4;70.7;74.9;28;100;29.17;rain;0;;21.9;20.1;44.5;1010.4;95.2;15;192.7;16.6;9;10;2025-01-14T05:49:03;2025-01-14T17:44:55;0.52;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;remote
2023-11-16;-4.216666666666667;-29.416666666666668;80;78.7;79.3;80;78.7;79.3;71.7;77.8;297;93.5;58.33;rain;0;;21.3;19.7;32.7;1011;99.5;11.7;89.9;7.9;4;10;2025-01-15T05:49:21;2025-01-15T17:45:19;0.55;Rain, Overcast;Cloudy skies throughout the day with rain.;rain;
2023-11-16;-6.233333333333333;-152.41166666666666;78.5;73.3;75.9;78.5;73.3;75.9;72;88.1;5.048;93.5;87.5;rain;0;;18.6;16.8;78.3;1012.5;99.8;7.3;24;2;2;10;2025-01-16T05:49:39;2025-01-16T17:45:43;0.59;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;
2023-11-16;-8.333333333333334;-24.25;79.2;76.2;77.6;79.2;76.2;77.6;71.6;81.7;168;80.6;54.17;rain;0;;13.4;13.4;80.5;1013;90.9;14.3;98.6;8.5;6;10;2025-01-17T05:49:55;2025-01-17T17:46:06;0.62;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.;rain;
2023-11-16;-10.58;-155.38833333333332;79.4;78.7;79.1;79.4;78.7;79.1;71.9;78.6;103;80.6;37.5;rain;0;;18.3;17;51.1;1012.9;38.6;14.2;285.2;24.5;10;10;2025-01-18T05:50:11;2025-01-18T17:46:28;0.65;Rain, Partially cloudy;Clearing in the afternoon with a chance of rain throughout the day.;rain;
2023-11-16;-12.3;-19.483333333333334;79.1;77.6;78.5;79.1;77.6;78.5;71.9;80.3;426;51.6;54.17;rain;0;;19.5;17.7;56.6;1013.1;43.2;11.2;298.2;25.6;9;10;2025-01-19T05:50:26;2025-01-19T17:46:50;0.68;Rain, Partially cloudy;Becoming cloudy in the afternoon with late afternoon rain.;rain;
2023-11-16;-13.128333333333334;-158.42;79.4;77.4;78.6;79.4;77.4;78.6;72.5;81.6;354;54.8;33.33;rain;0;;17.8;16.3;44.6;1013.5;75.6;13.6;252.5;21.9;8;30;2025-01-20T05:50:41;2025-01-20T17:47:11;0.71;Rain, Partially cloudy;Partly cloudy throughout the day with storms possible.;rain;
2023-11-16;-16.416666666666668;-14.85;79.8;75.6;78.3;79.8;75.6;78.3;71.2;79.1;0.48;45.2;20.83;rain;0;;21.3;18.4;58.4;1013.6;65;12.6;248.3;21.6;8;10;2025-01-21T05:50:54;2025-01-21T17:47:31;0.75;Rain, Partially cloudy;Partly cloudy throughout the day with early morning rain.;rain;
2023-11-16;-19.016666666666666;-9.916666666666666;79.4;78.2;78.9;79.4;78.2;78.9;72.8;81.8;366;54.8;33.33;rain;0;;21.7;18.8;74;1013.4;19.7;11.3;284.4;24.8;9;30;2025-01-22T05:51:06;2025-01-22T17:47:51;0.78;Rain;Clear conditions throughout the day with storms possible.;rain;
2023-11-16;-17.856666666666666;-161.50166666666667;80.1;78.3;79.4;84;78.3;80.1;72.4;79.1;284;54.8;25;rain;0;;20.6;18.6;59.5;1012.8;29.3;13.3;288.4;24.8;9;30;2025-01-23T05:51:18;2025-01-23T17:48:10;0.81;Rain, Partially cloudy;Partly cloudy throughout the day with storms possible.;rain;
2023-11-16;-23.416666666666668;-3.8666666666666667;79.8;78.9;79.5;79.8;78.9;79.5;72.2;78.3;52;41.9;25;rain;0;;19.7;17.9;60.9;1012.3;60.5;14.7;260.4;22.5;8;30;2025-01-24T05:51:29;2025-01-24T17:48:29;0.84;Partially cloudy;Partly cloudy throughout the day with storms possible.;partly-cloudy-day;
2023-11-16;-20.801666666666666;-164.52;79.6;78.9;79.2;79.6;78.9;79.2;72.8;80.6;189;48.4;29.17;rain;0;;20.1;17.9;65.4;1011.8;71.6;14.8;281.1;24.3;9;30;2025-01-25T05:51:39;2025-01-25T17:48:46;0.87;Rain, Partially cloudy;Partly cloudy throughout the day with storms possible.;rain;
2023-11-16;-26.1;2.033333333333333;78.9;78.3;78.6;78.9;78.3;78.6;73;83;343;58.1;33.33;rain;0;;19.8;17.4;66.2;1012.5;88.1;12.6;275.8;24;9;30;2025-01-26T05:51:48;2025-01-26T17:49:03;0.91;Rain, Partially cloudy;Partly cloudy throughout the day with storms possible.;rain;
2023-11-16;-30.201666666666668;13.666666666666666;79.4;78.5;78.9;79.4;78.5;78.9;73.3;83;425;58.1;33.33;rain;0;;21.5;18.6;69.7;1012.5;66.2;13.7;270.1;23.1;8;30;2025-01-27T05:51:56;2025-01-27T17:49:20;0.94;Rain, Partially cloudy;Partly cloudy throughout the day with storms possible.;rain;
2023-11-16;-26.13;7.671666666666667;79.8;78.2;78.9;79.8;78.2;78.9;73.4;83.3;518;61.3;33.33;rain;0;;22.6;19;72.9;1012.3;97.9;11;247.8;21.3;8;30;2025-01-28T05:52:03;2025-01-28T17:49:35;0.97;Rain, Overcast;Cloudy skies throughout the day with storms possible.;rain;
2023-08-01;-22.448333333333334;1.925;81.1;80.3;80.7;86.9;85.1;85.7;73.9;79.8;84;100;58.33;rain;0;;27.7;23.7;48.9;1014.1;48.5;14.5;247.4;21.5;9;30;2025-01-14T06:42:56;2025-01-14T18:13:02;0.52;Rain, Partially cloudy;Partly cloudy throughout the day with storms possible.;rain;remote
2023-08-01;-17.106666666666666;-2.39;80.9;80.1;80.5;85.9;84;85;72.8;77.4;48;90.3;41.67;rain;0;;29.1;24.2;43.9;1014.7;62.6;14.7;251.9;21.8;9;30;2025-01-15T06:43:07;2025-01-15T18:13:34;0.56;Rain, Partially cloudy;Partly cloudy throughout the day with storms possible.;rain;
2023-08-01;-13.54;-7.565;80.7;79.6;80.3;85.4;79.6;83.5;72.7;77.7;116;74.2;54.17;rain;0;;25.1;22.6;47.8;1014.8;23.8;14;251.3;21.6;9;30;2025-01-16T06:43:17;2025-01-16T18:14:05;0.59;Rain, Partially cloudy;Partly cloudy throughout the day with storms possible.;rain;
2023-08-01;-8.051666666666666;-12.276666666666667;80.7;79.6;80.3;85.4;79.6;84.2;73;78.5;263;74.2;79.17;rain;0;;24.2;21.3;48.6;1014.2;46.8;13.9;244.3;21.1;9;30;2025-01-17T06:43:25;2025-01-17T18:14:36;0.62;Rain, Partially cloudy;Partly cloudy throughout the day with storms possible.;rain;
2023-08-01;-4.808333333333334;-16.276666666666667;80.9;79.6;80.4;86.6;79.6;84.6;73.9;80.4;0.16;74.2;58.33;rain;0;;24.4;20.6;60.6;1013;29.9;14.4;246.6;21.4;9;60;2025-01-18T06:43:33;2025-01-18T18:15:07;0.65;Rain, Partially cloudy;Becoming cloudy in the afternoon with storms possible.;rain;
2023-08-01;0.49333333333333335;-21.765;81.1;80;80.6;86.6;80;85.3;74.2;81.1;219;67.7;54.17;rain;0;;25;21.7;68.8;1013;18.7;13.8;229.8;20;8;60;2025-01-19T06:43:39;2025-01-19T18:15:37;0.69;Rain;Clear conditions throughout the day with storms possible.;rain;
2023-08-01;4.255;-25.215;80.9;80.4;80.6;86.7;85.4;86;74.9;82.9;0.06;80.6;29.17;rain;0;;30.4;23.5;62.3;1013.8;13.9;14.9;232.6;20;8;60;2025-01-20T06:43:45;2025-01-20T18:16:07;0.72;Rain;Clear conditions throughout the day with storms possible.;rain;
2023-08-01;8.963333333333333;-30.658333333333335;80.7;80.1;80.5;86.3;84.9;85.7;74.8;83;178;77.4;33.33;rain;0;;32.2;24.5;53.8;1013.1;8.6;14.5;231.9;20;8;60;2025-01-21T06:43:49;2025-01-21T18:16:36;0.75;Rain;Clear conditions throughout the day with storms possible.;rain;
2023-08-01;13.735;-35.97;81.1;80.1;80.6;86.7;84.6;85.8;74.7;82.3;75;80.6;25;rain;0;;31.5;24.8;65;1011.8;54.4;14.9;225.3;19.7;8;60;2025-01-22T06:43:53;2025-01-22T18:17:05;0.78;Rain, Partially cloudy;Partly cloudy throughout the day with storms possible.;rain;
2023-08-01;18.34;-39.086666666666666;80.9;80;80.4;86.7;80;85.3;74.5;82.3;99;58.1;29.17;rain;0;;28.6;24.6;64.2;1011.1;25.3;14.8;236.3;20.6;8;60;2025-01-23T06:43:55;2025-01-23T18:17:33;0.81;Rain, Partially cloudy;Partly cloudy throughout the day with storms possible.;rain;
2023-08-01;23.41;-44.46333333333333;80.5;79.4;80;85.4;79.4;82;73.1;79.5;449;64.5;29.17;rain;0;;24.4;21.7;50.5;1012;67.4;12.1;223.6;19.4;8;30;2025-01-24T06:43:56;2025-01-24T18:18:01;0.85;Rain, Partially cloudy;Becoming cloudy in the afternoon with storms possible.;rain;
2023-08-01;28.445;-48.05833333333333;80.3;79.6;80;84.9;79.6;83.2;73.6;80.9;209;58.1;29.17;rain;0;;31.1;25.5;39;1012.5;99.8;14.2;103.9;9;5;30;2025-01-25T06:43:56;2025-01-25T18:18:29;0.88;Rain, Overcast;Cloudy skies throughout the day with storms possible.;rain;
2023-08-01;33.86333333333333;-53.336666666666666;80.9;80.1;80.4;86;84.7;85.4;74.3;81.7;79;67.7;25;rain;0;;32.2;24.6;50.3;1011;78.3;15;200.1;17.4;7;60;2025-01-26T06:43:55;2025-01-26T18:18:55;0.91;Rain, Partially cloudy;Partly cloudy throughout the day with storms possible.;rain;
2023-08-01;21.48;-66.30166666666666;80.7;80.1;80.4;86.5;84.4;85.4;74.1;81.1;0.08;71;25;rain;0;;30.6;24.2;60.7;1009.4;29.7;14.8;227.9;19.5;8;60;2025-01-27T06:43:53;2025-01-27T18:19:22;0.94;Rain, Partially cloudy;Partly cloudy throughout the day with storms possible.;rain;
2023-08-01;18.21;-60.53;81.4;80.1;80.9;88.6;85;86.5;74.8;82;167;64.5;33.33;rain;0;;24.3;19.9;73.9;1007.9;18;14.8;235.6;20.6;8;75;2025-01-28T06:43:50;2025-01-28T18:19:48;0.97;Rain;Clear conditions throughout the day with strong storms possible.;rain;
2022-12-07;14.71;-55.663333333333334;77.3;76.2;76.8;77.3;76.2;76.8;69.2;77.4;72;100;62.5;rain;0;;12.5;12.8;52.6;1015.6;24.6;14;207.6;17.9;8;10;2025-01-14T06:08:45;2025-01-14T17:16:41;0.52;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.;rain;remote
2022-12-07;11.101666666666667;-50.876666666666665;77.4;76.6;77.1;77.4;76.6;77.1;69.3;76.8;32;45.2;29.17;rain;0;;12.8;13;56.3;1015.5;13;15;222.5;19.4;8;10;2025-01-15T06:08:49;2025-01-15T17:17:20;0.56;Rain;Clear conditions throughout the day with rain clearing later.;rain;
2022-12-07;7.45;-44.10666666666667;78.2;76.7;77.6;78.2;76.7;77.6;69;75;32;41.9;29.17;rain;0;;16.1;15.2;85.6;1016.5;22.1;14.9;191.6;16.5;8;10;2025-01-16T06:08:52;2025-01-16T17:17:58;0.59;Partially cloudy;Clearing in the afternoon.;partly-cloudy-day;
